homeTeamStats,awayTeamStats,Stat,id
12.0,10.0,Shots,93419
863.0,566.0,Touches,93419
649.0,365.0,Passes,93419
17.0,29.0,Tackles,93419
13.0,28.0,Clearances,93419
4.0,3.0,Corners,93419
1.0,3.0,Offsides,93419
4.0,1.0,Yellow cards,93419
7.0,11.0,Fouls conceded,93419
0.0,1.0,Goal,93419
70.5,29.5,Possession %,93412
6.0,1.0,Shots on target,93412
17.0,7.0,Shots,93412
758.0,387.0,Touches,93412
617.0,243.0,Passes,93412
11.0,17.0,Tackles,93412
9.0,8.0,Clearances,93412
6.0,4.0,Corners,93412
0.0,6.0,Offsides,93412
3.0,2.0,Yellow cards,93412
11.0,10.0,Fouls conceded,93412
3.0,1.0,Goal,93412
71.1,28.9,Possession %,93414
7.0,5.0,Shots on target,93414
18.0,10.0,Shots,93414
999.0,512.0,Touches,93414
823.0,331.0,Passes,93414
21.0,27.0,Tackles,93414
10.0,14.0,Clearances,93414
7.0,3.0,Corners,93414
0.0,1.0,Offsides,93414
0.0,3.0,Yellow cards,93414
12.0,8.0,Fouls conceded,93414
1.0,1.0,Goal,93414
72.6,27.4,Possession %,93417
8.0,1.0,Shots on target,93417
21.0,9.0,Shots,93417
923.0,454.0,Touches,93417
728.0,266.0,Passes,93417
12.0,19.0,Tackles,93417
11.0,31.0,Clearances,93417
8.0,3.0,Corners,93417
1.0,3.0,Offsides,93417
2.0,3.0,Yellow cards,93417
9.0,13.0,Fouls conceded,93417
3.0,0.0,Goal,93417
0.0,3.0,Goal,93418
68.8,31.2,Possession %,93415
2.0,5.0,Shots on target,93415
17.0,7.0,Shots,93415
921.0,508.0,Touches,93415
730.0,333.0,Passes,93415
11.0,19.0,Tackles,93415
12.0,35.0,Clearances,93415
10.0,1.0,Corners,93415
1.0,4.0,Yellow cards,93415
12.0,7.0,Fouls conceded,93415
0.0,2.0,Goal,93415
67.1,32.9,Possession %,93411
8.0,0.0,Shots on target,93411
13.0,2.0,Shots,93411
810.0,463.0,Touches,93411
659.0,323.0,Passes,93411
10.0,20.0,Tackles,93411
8.0,21.0,Clearances,93411
6.0,1.0,Corners,93411
1.0,1.0,Offsides,93411
0.0,3.0,Yellow cards,93411
9.0,13.0,Fouls conceded,93411
5.0,0.0,Goal,93411
44.3,55.7,Possession %,93413
6.0,3.0,Shots on target,93413
13.0,6.0,Shots,93413
565.0,658.0,Touches,93413
366.0,470.0,Passes,93413
25.0,12.0,Tackles,93413
16.0,26.0,Clearances,93413
10.0,5.0,Corners,93413
3.0,1.0,Offsides,93413
2.0,3.0,Yellow cards,93413
9.0,12.0,Fouls conceded,93413
2.0,1.0,Goal,93413
43.2,56.8,Possession %,93420
6.0,5.0,Shots on target,93420
11.0,13.0,Shots,93420
598.0,718.0,Touches,93420
393.0,516.0,Passes,93420
28.0,16.0,Tackles,93420
21.0,21.0,Clearances,93420
8.0,7.0,Corners,93420
2.0,0.0,Offsides,93420
1.0,4.0,Yellow cards,93420
13.0,15.0,Fouls conceded,93420
2.0,2.0,Goal,93420
24.3,75.7,Possession %,93416
3.0,1.0,Shots on target,93416
13.0,10.0,Shots,93416
416.0,943.0,Touches,93416
220.0,732.0,Passes,93416
24.0,20.0,Tackles,93416
12.0,23.0,Clearances,93416
11.0,2.0,Corners,93416
1.0,3.0,Offsides,93416
2.0,1.0,Yellow cards,93416
19.0,11.0,Fouls conceded,93416
1.0,2.0,Goal,93416
55.6,44.4,Possession %,93410
5.0,3.0,Shots on target,93410
15.0,10.0,Shots,93410
778.0,663.0,Touches,93410
593.0,463.0,Passes,93410
19.0,19.0,Tackles,93410
12.0,12.0,Clearances,93410
3.0,5.0,Corners,93410
4.0,6.0,Offsides,93410
2.0,0.0,Yellow cards,93410
10.0,14.0,Fouls conceded,93410
2.0,0.0,Goal,93410
58.3,41.7,Possession %,93401
7.0,4.0,Shots on target,93401
15.0,14.0,Shots,93401
668.0,501.0,Touches,93401
501.0,350.0,Passes,93401
18.0,5.0,Tackles,93401
19.0,17.0,Clearances,93401
8.0,7.0,Corners,93401
2.0,3.0,Offsides,93401
0.0,1.0,Yellow cards,93401
8.0,15.0,Fouls conceded,93401
4.0,1.0,Goal,93401
33.7,66.3,Possession %,93402
4.0,7.0,Shots on target,93402
7.0,21.0,Shots,93402
501.0,812.0,Touches,93402
303.0,598.0,Passes,93402
18.0,26.0,Tackles,93402
17.0,15.0,Clearances,93402
3.0,12.0,Corners,93402
0.0,1.0,Offsides,93402
2.0,6.0,Yellow cards,93402
1.0,0.0,Red cards,93402
15.0,10.0,Fouls conceded,93402
1.0,2.0,Goal,93402
49.9,50.1,Possession %,93403
10.0,1.0,Shots on target,93403
23.0,6.0,Shots,93403
618.0,635.0,Touches,93403
443.0,437.0,Passes,93403
17.0,7.0,Tackles,93403
13.0,27.0,Clearances,93403
5.0,5.0,Corners,93403
2.0,2.0,Offsides,93403
5.0,2.0,Yellow cards,93403
0.0,1.0,Red cards,93403
14.0,12.0,Fouls conceded,93403
3.0,0.0,Goal,93403
54.5,45.5,Possession %,93406
6.0,3.0,Shots on target,93406
10.0,5.0,Shots,93406
749.0,642.0,Touches,93406
609.0,506.0,Passes,93406
14.0,10.0,Tackles,93406
9.0,16.0,Clearances,93406
2.0,2.0,Corners,93406
2.0,1.0,Offsides,93406
2.0,2.0,Yellow cards,93406
1.0,0.0,Red cards,93406
9.0,11.0,Fouls conceded,93406
2.0,1.0,Goal,93406
43.3,56.7,Possession %,93404
5.0,3.0,Shots on target,93404
11.0,13.0,Shots,93404
618.0,730.0,Touches,93404
443.0,570.0,Passes,93404
17.0,19.0,Tackles,93404
17.0,5.0,Clearances,93404
2.0,7.0,Corners,93404
2.0,1.0,Offsides,93404
3.0,3.0,Yellow cards,93404
7.0,14.0,Fouls conceded,93404
2.0,2.0,Goal,93404
37.5,62.5,Possession %,93409
6.0,5.0,Shots on target,93409
12.0,14.0,Shots,93409
522.0,747.0,Touches,93409
332.0,556.0,Passes,93409
14.0,16.0,Tackles,93409
22.0,18.0,Clearances,93409
5.0,4.0,Corners,93409
3.0,4.0,Offsides,93409
3.0,1.0,Yellow cards,93409
12.0,10.0,Fouls conceded,93409
1.0,2.0,Goal,93409
77.5,22.5,Possession %,93405
6.0,1.0,Shots on target,93405
26.0,6.0,Shots,93405
935.0,409.0,Touches,93405
742.0,213.0,Passes,93405
13.0,17.0,Tackles,93405
14.0,28.0,Clearances,93405
12.0,4.0,Corners,93405
2.0,1.0,Offsides,93405
1.0,1.0,Yellow cards,93405
0.0,1.0,Red cards,93405
9.0,9.0,Fouls conceded,93405
2.0,0.0,Goal,93405
59.5,40.5,Possession %,93407
7.0,3.0,Shots on target,93407
10.0,17.0,Shots,93407
749.0,570.0,Touches,93407
573.0,389.0,Passes,93407
8.0,20.0,Tackles,93407
15.0,23.0,Clearances,93407
6.0,8.0,Corners,93407
0.0,1.0,Offsides,93407
2.0,3.0,Yellow cards,93407
7.0,12.0,Fouls conceded,93407
4.0,0.0,Goal,93407
57.2,42.8,Possession %,93408
8.0,4.0,Shots on target,93408
19.0,13.0,Shots,93408
701.0,567.0,Touches,93408
494.0,361.0,Passes,93408
14.0,9.0,Tackles,93408
22.0,25.0,Clearances,93408
4.0,2.0,Corners,93408
2.0,0.0,Offsides,93408
3.0,0.0,Yellow cards,93408
12.0,11.0,Fouls conceded,93408
2.0,2.0,Goal,93408
46.0,54.0,Possession %,93392
3.0,4.0,Shots on target,93392
14.0,14.0,Shots,93392
611.0,673.0,Touches,93392
418.0,498.0,Passes,93392
17.0,22.0,Tackles,93392
13.0,19.0,Clearances,93392
8.0,1.0,Corners,93392
1.0,0.0,Offsides,93392
1.0,2.0,Yellow cards,93392
12.0,20.0,Fouls conceded,93392
2.0,2.0,Goal,93392
49.0,51.0,Possession %,93391
2.0,1.0,Shots on target,93391
12.0,4.0,Shots,93391
667.0,669.0,Touches,93391
500.0,521.0,Passes,93391
20.0,22.0,Tackles,93391
10.0,14.0,Clearances,93391
5.0,4.0,Corners,93391
2.0,0.0,Offsides,93391
2.0,3.0,Yellow cards,93391
8.0,7.0,Fouls conceded,93391
1.0,0.0,Goal,93391
33.1,66.9,Possession %,93397
2.0,4.0,Shots on target,93397
12.0,15.0,Shots,93397
475.0,785.0,Touches,93397
252.0,553.0,Passes,93397
26.0,20.0,Tackles,93397
24.0,26.0,Clearances,93397
5.0,6.0,Corners,93397
4.0,4.0,Offsides,93397
2.0,1.0,Yellow cards,93397
0.0,1.0,Red cards,93397
16.0,7.0,Fouls conceded,93397
0.0,1.0,Goal,93397
37.6,62.4,Possession %,93393
3.0,5.0,Shots on target,93393
10.0,9.0,Shots,93393
562.0,839.0,Touches,93393
390.0,664.0,Passes,93393
24.0,22.0,Tackles,93393
9.0,9.0,Clearances,93393
7.0,3.0,Corners,93393
4.0,2.0,Offsides,93393
2.0,4.0,Yellow cards,93393
11.0,8.0,Fouls conceded,93393
1.0,4.0,Goal,93393
47.4,52.6,Possession %,93395
8.0,4.0,Shots on target,93395
25.0,11.0,Shots,93395
629.0,687.0,Touches,93395
386.0,434.0,Passes,93395
28.0,20.0,Tackles,93395
18.0,30.0,Clearances,93395
8.0,7.0,Corners,93395
2.0,0.0,Offsides,93395
1.0,2.0,Yellow cards,93395
14.0,15.0,Fouls conceded,93395
3.0,0.0,Goal,93395
60.3,39.7,Possession %,93396
6.0,2.0,Shots on target,93396
20.0,5.0,Shots,93396
749.0,553.0,Touches,93396
517.0,342.0,Passes,93396
24.0,20.0,Tackles,93396
13.0,32.0,Clearances,93396
9.0,4.0,Corners,93396
2.0,1.0,Offsides,93396
1.0,2.0,Yellow cards,93396
8.0,10.0,Fouls conceded,93396
3.0,1.0,Goal,93396
63.9,36.1,Possession %,93398
8.0,3.0,Shots on target,93398
21.0,11.0,Shots,93398
755.0,504.0,Touches,93398
557.0,326.0,Passes,93398
4.0,18.0,Tackles,93398
9.0,42.0,Clearances,93398
7.0,5.0,Corners,93398
4.0,0.0,Offsides,93398
0.0,5.0,Yellow cards,93398
10.0,17.0,Fouls conceded,93398
2.0,1.0,Goal,93398
52.0,48.0,Possession %,93394
2.0,5.0,Shots on target,93394
8.0,16.0,Shots,93394
704.0,661.0,Touches,93394
528.0,482.0,Passes,93394
18.0,20.0,Tackles,93394
22.0,25.0,Clearances,93394
3.0,7.0,Corners,93394
0.0,2.0,Offsides,93394
0.0,1.0,Yellow cards,93394
7.0,12.0,Fouls conceded,93394
0.0,0.0,Goal,93394
48.6,51.4,Possession %,93335
3.0,4.0,Shots on target,93335
18.0,14.0,Shots,93335
591.0,615.0,Touches,93335
370.0,412.0,Passes,93335
14.0,15.0,Tackles,93335
14.0,34.0,Clearances,93335
7.0,6.0,Corners,93335
3.0,3.0,Offsides,93335
4.0,2.0,Yellow cards,93335
14.0,6.0,Fouls conceded,93335
1.0,2.0,Goal,93335
55.7,44.3,Possession %,93384
3.0,4.0,Shots on target,93384
10.0,11.0,Shots,93384
748.0,653.0,Touches,93384
561.0,462.0,Passes,93384
16.0,24.0,Tackles,93384
5.0,26.0,Clearances,93384
8.0,1.0,Corners,93384
2.0,4.0,Offsides,93384
1.0,4.0,Yellow cards,93384
15.0,12.0,Fouls conceded,93384
0.0,2.0,Goal,93384
40.9,59.1,Possession %,93387
1.0,5.0,Shots on target,93387
6.0,18.0,Shots,93387
600.0,762.0,Touches,93387
407.0,578.0,Passes,93387
17.0,11.0,Tackles,93387
38.0,10.0,Clearances,93387
1.0,11.0,Corners,93387
2.0,1.0,Offsides,93387
1.0,2.0,Yellow cards,93387
1.0,0.0,Red cards,93387
6.0,10.0,Fouls conceded,93387
1.0,1.0,Goal,93387
42.4,57.6,Possession %,93382
1.0,8.0,Shots on target,93382
8.0,15.0,Shots,93382
568.0,724.0,Touches,93382
389.0,545.0,Passes,93382
16.0,28.0,Tackles,93382
6.0,14.0,Clearances,93382
6.0,6.0,Corners,93382
2.0,0.0,Offsides,93382
0.0,1.0,Yellow cards,93382
11.0,10.0,Fouls conceded,93382
0.0,4.0,Goal,93382
67.6,32.4,Possession %,93383
5.0,2.0,Shots on target,93383
23.0,9.0,Shots,93383
828.0,502.0,Touches,93383
576.0,275.0,Passes,93383
23.0,24.0,Tackles,93383
14.0,29.0,Clearances,93383
3.0,6.0,Corners,93383
2.0,3.0,Offsides,93383
0.0,1.0,Yellow cards,93383
8.0,10.0,Fouls conceded,93383
1.0,2.0,Goal,93383
77.1,22.9,Possession %,93385
4.0,2.0,Shots on target,93385
19.0,8.0,Shots,93385
967.0,456.0,Touches,93385
741.0,221.0,Passes,93385
32.0,26.0,Tackles,93385
11.0,36.0,Clearances,93385
10.0,4.0,Corners,93385
2.0,0.0,Offsides,93385
3.0,2.0,Yellow cards,93385
10.0,8.0,Fouls conceded,93385
0.0,1.0,Goal,93385
64.5,35.5,Possession %,93388
8.0,4.0,Shots on target,93388
24.0,12.0,Shots,93388
886.0,565.0,Touches,93388
662.0,364.0,Passes,93388
23.0,15.0,Tackles,93388
14.0,24.0,Clearances,93388
11.0,5.0,Corners,93388
4.0,1.0,Offsides,93388
5.0,4.0,Yellow cards,93388
0.0,2.0,Red cards,93388
11.0,17.0,Fouls conceded,93388
2.0,1.0,Goal,93388
38.0,62.0,Possession %,93381
9.0,3.0,Shots on target,93381
19.0,11.0,Shots,93381
490.0,695.0,Touches,93381
320.0,518.0,Passes,93381
21.0,19.0,Tackles,93381
12.0,12.0,Clearances,93381
1.0,3.0,Corners,93381
0.0,6.0,Offsides,93381
4.0,4.0,Yellow cards,93381
19.0,21.0,Fouls conceded,93381
6.0,1.0,Goal,93381
52.8,47.2,Possession %,93386
8.0,2.0,Shots on target,93386
20.0,8.0,Shots,93386
700.0,637.0,Touches,93386
510.0,463.0,Passes,93386
21.0,13.0,Tackles,93386
10.0,23.0,Clearances,93386
5.0,3.0,Corners,93386
1.0,3.0,Offsides,93386
1.0,3.0,Yellow cards,93386
7.0,15.0,Fouls conceded,93386
2.0,0.0,Goal,93386
52.4,47.6,Possession %,93389
9.0,2.0,Shots on target,93389
20.0,16.0,Shots,93389
681.0,621.0,Touches,93389
494.0,441.0,Passes,93389
16.0,14.0,Tackles,93389
18.0,20.0,Clearances,93389
7.0,4.0,Corners,93389
2.0,3.0,Offsides,93389
1.0,1.0,Yellow cards,93389
6.0,9.0,Fouls conceded,93389
2.0,0.0,Goal,93389
31.9,68.1,Possession %,93390
1.0,8.0,Shots on target,93390
3.0,23.0,Shots,93390
462.0,773.0,Touches,93390
282.0,597.0,Passes,93390
12.0,15.0,Tackles,93390
28.0,7.0,Clearances,93390
0.0,6.0,Corners,93390
2.0,0.0,Offsides,93390
6.0,5.0,Yellow cards,93390
18.0,12.0,Fouls conceded,93390
2.0,1.0,Goal,93390
46.5,53.5,Possession %,93371
6.0,5.0,Shots on target,93371
13.0,13.0,Shots,93371
579.0,627.0,Touches,93371
377.0,449.0,Passes,93371
24.0,28.0,Tackles,93371
12.0,21.0,Clearances,93371
11.0,4.0,Corners,93371
2.0,3.0,Offsides,93371
3.0,4.0,Yellow cards,93371
12.0,19.0,Fouls conceded,93371
2.0,2.0,Goal,93371
61.5,38.5,Possession %,93373
4.0,4.0,Shots on target,93373
13.0,12.0,Shots,93373
716.0,508.0,Touches,93373
519.0,325.0,Passes,93373
24.0,23.0,Tackles,93373
14.0,14.0,Clearances,93373
4.0,4.0,Corners,93373
1.0,1.0,Offsides,93373
3.0,3.0,Yellow cards,93373
12.0,17.0,Fouls conceded,93373
3.0,1.0,Goal,93373
52.7,47.3,Possession %,93375
4.0,7.0,Shots on target,93375
10.0,15.0,Shots,93375
646.0,590.0,Touches,93375
443.0,388.0,Passes,93375
23.0,21.0,Tackles,93375
24.0,15.0,Clearances,93375
5.0,11.0,Corners,93375
10.0,1.0,Offsides,93375
2.0,3.0,Yellow cards,93375
1.0,0.0,Red cards,93375
9.0,11.0,Fouls conceded,93375
0.0,1.0,Goal,93375
64.0,36.0,Possession %,93377
7.0,4.0,Shots on target,93377
22.0,11.0,Shots,93377
857.0,567.0,Touches,93377
645.0,356.0,Passes,93377
17.0,24.0,Tackles,93377
19.0,28.0,Clearances,93377
7.0,4.0,Corners,93377
2.0,1.0,Offsides,93377
0.0,2.0,Yellow cards,93377
12.0,13.0,Fouls conceded,93377
3.0,1.0,Goal,93377
42.2,57.8,Possession %,93380
1.0,15.0,Shots on target,93380
9.0,22.0,Shots,93380
621.0,801.0,Touches,93380
444.0,602.0,Passes,93380
19.0,19.0,Tackles,93380
24.0,9.0,Clearances,93380
2.0,5.0,Corners,93380
3.0,1.0,Offsides,93380
4.0,0.0,Yellow cards,93380
12.0,8.0,Fouls conceded,93380
0.0,8.0,Goal,93380
50.5,49.5,Possession %,93376
3.0,5.0,Shots on target,93376
7.0,10.0,Shots,93376
672.0,651.0,Touches,93376
475.0,462.0,Passes,93376
14.0,27.0,Tackles,93376
22.0,18.0,Clearances,93376
3.0,2.0,Corners,93376
3.0,1.0,Offsides,93376
3.0,2.0,Yellow cards,93376
10.0,15.0,Fouls conceded,93376
0.0,0.0,Goal,93376
56.4,43.6,Possession %,93378
4.0,3.0,Shots on target,93378
20.0,3.0,Shots,93378
641.0,555.0,Touches,93378
430.0,359.0,Passes,93378
20.0,14.0,Tackles,93378
5.0,33.0,Clearances,93378
10.0,1.0,Corners,93378
1.0,1.0,Offsides,93378
0.0,2.0,Yellow cards,93378
0.0,1.0,Red cards,93378
12.0,17.0,Fouls conceded,93378
1.0,1.0,Goal,93378
57.4,42.6,Possession %,93379
4.0,3.0,Shots on target,93379
7.0,10.0,Shots,93379
735.0,559.0,Touches,93379
570.0,414.0,Passes,93379
8.0,18.0,Tackles,93379
23.0,12.0,Clearances,93379
6.0,6.0,Corners,93379
0.0,3.0,Offsides,93379
3.0,7.0,Yellow cards,93379
1.0,0.0,Red cards,93379
5.0,17.0,Fouls conceded,93379
2.0,0.0,Goal,93379
57.4,42.6,Possession %,93372
2.0,6.0,Shots on target,93372
12.0,18.0,Shots,93372
764.0,616.0,Touches,93372
588.0,425.0,Passes,93372
20.0,16.0,Tackles,93372
16.0,20.0,Clearances,93372
1.0,4.0,Corners,93372
3.0,1.0,Offsides,93372
2.0,2.0,Yellow cards,93372
9.0,12.0,Fouls conceded,93372
1.0,3.0,Goal,93372
61.8,38.2,Possession %,93374
4.0,4.0,Shots on target,93374
12.0,11.0,Shots,93374
804.0,559.0,Touches,93374
647.0,403.0,Passes,93374
13.0,13.0,Tackles,93374
14.0,26.0,Clearances,93374
9.0,5.0,Corners,93374
1.0,3.0,Offsides,93374
1.0,2.0,Yellow cards,93374
6.0,12.0,Fouls conceded,93374
0.0,1.0,Goal,93374
46.1,53.9,Possession %,93367
4.0,3.0,Shots on target,93367
14.0,10.0,Shots,93367
586.0,674.0,Touches,93367
407.0,487.0,Passes,93367
13.0,10.0,Tackles,93367
17.0,30.0,Clearances,93367
5.0,4.0,Corners,93367
2.0,2.0,Offsides,93367
2.0,3.0,Yellow cards,93367
0.0,1.0,Red cards,93367
16.0,10.0,Fouls conceded,93367
1.0,1.0,Goal,93367
35.3,64.7,Possession %,93362
4.0,6.0,Shots on target,93362
13.0,14.0,Shots,93362
520.0,774.0,Touches,93362
312.0,590.0,Passes,93362
14.0,9.0,Tackles,93362
24.0,15.0,Clearances,93362
1.0,7.0,Corners,93362
1.0,2.0,Offsides,93362
1.0,5.0,Yellow cards,93362
15.0,20.0,Fouls conceded,93362
0.0,0.0,Goal,93362
26.0,74.0,Possession %,93363
1.0,4.0,Shots on target,93363
8.0,13.0,Shots,93363
372.0,834.0,Touches,93363
235.0,668.0,Passes,93363
19.0,9.0,Tackles,93363
17.0,11.0,Clearances,93363
1.0,11.0,Corners,93363
1.0,4.0,Offsides,93363
1.0,1.0,Yellow cards,93363
12.0,10.0,Fouls conceded,93363
0.0,1.0,Goal,93363
66.7,33.3,Possession %,93361
5.0,3.0,Shots on target,93361
16.0,6.0,Shots,93361
818.0,525.0,Touches,93361
604.0,303.0,Passes,93361
26.0,23.0,Tackles,93361
8.0,29.0,Clearances,93361
4.0,2.0,Corners,93361
1.0,0.0,Offsides,93361
5.0,3.0,Yellow cards,93361
13.0,9.0,Fouls conceded,93361
3.0,1.0,Goal,93361
77.6,22.4,Possession %,93364
2.0,2.0,Shots on target,93364
13.0,7.0,Shots,93364
983.0,391.0,Touches,93364
809.0,222.0,Passes,93364
17.0,20.0,Tackles,93364
10.0,17.0,Clearances,93364
6.0,2.0,Corners,93364
0.0,1.0,Offsides,93364
2.0,2.0,Yellow cards,93364
6.0,14.0,Fouls conceded,93364
1.0,0.0,Goal,93364
56.3,43.7,Possession %,93366
2.0,2.0,Shots on target,93366
9.0,11.0,Shots,93366
672.0,558.0,Touches,93366
464.0,367.0,Passes,93366
12.0,30.0,Tackles,93366
19.0,28.0,Clearances,93366
8.0,3.0,Corners,93366
0.0,1.0,Offsides,93366
3.0,5.0,Yellow cards,93366
8.0,12.0,Fouls conceded,93366
1.0,0.0,Goal,93366
34.2,65.8,Possession %,93370
2.0,6.0,Shots on target,93370
11.0,16.0,Shots,93370
589.0,918.0,Touches,93370
367.0,729.0,Passes,93370
22.0,24.0,Tackles,93370
24.0,19.0,Clearances,93370
4.0,4.0,Corners,93370
1.0,0.0,Offsides,93370
1.0,3.0,Yellow cards,93370
10.0,4.0,Fouls conceded,93370
1.0,3.0,Goal,93370
43.9,56.1,Possession %,93365
4.0,8.0,Shots on target,93365
14.0,10.0,Shots,93365
659.0,808.0,Touches,93365
497.0,661.0,Passes,93365
16.0,19.0,Tackles,93365
2.0,17.0,Clearances,93365
8.0,1.0,Corners,93365
4.0,1.0,Offsides,93365
2.0,2.0,Yellow cards,93365
8.0,9.0,Fouls conceded,93365
1.0,3.0,Goal,93365
70.1,29.9,Possession %,93368
10.0,5.0,Shots on target,93368
28.0,7.0,Shots,93368
833.0,465.0,Touches,93368
620.0,269.0,Passes,93368
17.0,22.0,Tackles,93368
5.0,34.0,Clearances,93368
15.0,2.0,Corners,93368
2.0,3.0,Offsides,93368
6.0,5.0,Yellow cards,93368
0.0,1.0,Red cards,93368
13.0,14.0,Fouls conceded,93368
2.0,1.0,Goal,93368
31.6,68.4,Possession %,93369
3.0,15.0,Shots on target,93369
6.0,29.0,Shots,93369
500.0,860.0,Touches,93369
320.0,704.0,Passes,93369
14.0,11.0,Tackles,93369
30.0,5.0,Clearances,93369
4.0,11.0,Corners,93369
1.0,0.0,Offsides,93369
3.0,2.0,Yellow cards,93369
7.0,11.0,Fouls conceded,93369
1.0,3.0,Goal,93369
42.9,57.1,Possession %,93356
11.0,4.0,Shots on target,93356
16.0,12.0,Shots,93356
583.0,722.0,Touches,93356
393.0,519.0,Passes,93356
24.0,26.0,Tackles,93356
20.0,15.0,Clearances,93356
4.0,2.0,Corners,93356
1.0,2.0,Offsides,93356
1.0,3.0,Yellow cards,93356
12.0,12.0,Fouls conceded,93356
3.0,2.0,Goal,93356
63.7,36.3,Possession %,93357
4.0,3.0,Shots on target,93357
17.0,9.0,Shots,93357
845.0,542.0,Touches,93357
694.0,388.0,Passes,93357
14.0,15.0,Tackles,93357
10.0,16.0,Clearances,93357
7.0,3.0,Corners,93357
6.0,1.0,Offsides,93357
0.0,1.0,Yellow cards,93357
12.0,7.0,Fouls conceded,93357
3.0,0.0,Goal,93357
54.8,45.2,Possession %,93351
5.0,2.0,Shots on target,93351
17.0,10.0,Shots,93351
712.0,616.0,Touches,93351
532.0,462.0,Passes,93351
11.0,15.0,Tackles,93351
8.0,27.0,Clearances,93351
12.0,3.0,Corners,93351
2.0,1.0,Offsides,93351
2.0,3.0,Yellow cards,93351
8.0,7.0,Fouls conceded,93351
3.0,1.0,Goal,93351
45.4,54.6,Possession %,93360
8.0,6.0,Shots on target,93360
13.0,16.0,Shots,93360
607.0,673.0,Touches,93360
384.0,459.0,Passes,93360
16.0,23.0,Tackles,93360
37.0,17.0,Clearances,93360
4.0,6.0,Corners,93360
1.0,2.0,Offsides,93360
1.0,2.0,Yellow cards,93360
11.0,13.0,Fouls conceded,93360
2.0,2.0,Goal,93360
61.1,38.9,Possession %,93352
7.0,5.0,Shots on target,93352
21.0,12.0,Shots,93352
689.0,509.0,Touches,93352
484.0,310.0,Passes,93352
22.0,22.0,Tackles,93352
16.0,28.0,Clearances,93352
5.0,2.0,Corners,93352
1.0,1.0,Offsides,93352
1.0,2.0,Yellow cards,93352
6.0,13.0,Fouls conceded,93352
2.0,2.0,Goal,93352
46.1,53.9,Possession %,93354
4.0,11.0,Shots on target,93354
16.0,21.0,Shots,93354
666.0,766.0,Touches,93354
467.0,563.0,Passes,93354
27.0,19.0,Tackles,93354
11.0,17.0,Clearances,93354
7.0,4.0,Corners,93354
2.0,1.0,Offsides,93354
4.0,3.0,Yellow cards,93354
15.0,9.0,Fouls conceded,93354
2.0,5.0,Goal,93354
76.1,23.9,Possession %,93355
2.0,3.0,Shots on target,93355
21.0,7.0,Shots,93355
946.0,428.0,Touches,93355
713.0,230.0,Passes,93355
16.0,23.0,Tackles,93355
11.0,37.0,Clearances,93355
7.0,0.0,Corners,93355
2.0,3.0,Offsides,93355
3.0,4.0,Yellow cards,93355
10.0,9.0,Fouls conceded,93355
0.0,1.0,Goal,93355
67.9,32.1,Possession %,93359
5.0,4.0,Shots on target,93359
7.0,6.0,Shots,93359
875.0,479.0,Touches,93359
733.0,336.0,Passes,93359
17.0,11.0,Tackles,93359
10.0,10.0,Clearances,93359
4.0,5.0,Corners,93359
1.0,1.0,Offsides,93359
2.0,4.0,Yellow cards,93359
12.0,12.0,Fouls conceded,93359
5.0,1.0,Goal,93359
55.8,44.2,Possession %,93353
6.0,2.0,Shots on target,93353
15.0,9.0,Shots,93353
741.0,596.0,Touches,93353
565.0,440.0,Passes,93353
8.0,18.0,Tackles,93353
12.0,14.0,Clearances,93353
5.0,3.0,Corners,93353
5.0,0.0,Offsides,93353
4.0,4.0,Yellow cards,93353
14.0,17.0,Fouls conceded,93353
3.0,1.0,Goal,93353
38.8,61.2,Possession %,93358
1.0,3.0,Shots on target,93358
16.0,9.0,Shots,93358
576.0,814.0,Touches,93358
366.0,609.0,Passes,93358
14.0,22.0,Tackles,93358
24.0,30.0,Clearances,93358
9.0,6.0,Corners,93358
0.0,6.0,Offsides,93358
1.0,1.0,Yellow cards,93358
8.0,13.0,Fouls conceded,93358
1.0,2.0,Goal,93358
56.9,43.1,Possession %,93345
2.0,6.0,Shots on target,93345
9.0,16.0,Shots,93345
739.0,596.0,Touches,93345
594.0,454.0,Passes,93345
10.0,15.0,Tackles,93345
14.0,14.0,Clearances,93345
4.0,6.0,Corners,93345
5.0,1.0,Offsides,93345
2.0,0.0,Yellow cards,93345
12.0,11.0,Fouls conceded,93345
1.0,3.0,Goal,93345
20.5,79.5,Possession %,93350
2.0,9.0,Shots on target,93350
6.0,30.0,Shots,93350
340.0,917.0,Touches,93350
194.0,742.0,Passes,93350
11.0,12.0,Tackles,93350
29.0,7.0,Clearances,93350
1.0,12.0,Corners,93350
1.0,2.0,Offsides,93350
4.0,0.0,Yellow cards,93350
11.0,2.0,Fouls conceded,93350
1.0,2.0,Goal,93350
60.0,40.0,Possession %,93349
8.0,4.0,Shots on target,93349
23.0,9.0,Shots,93349
751.0,575.0,Touches,93349
590.0,384.0,Passes,93349
19.0,12.0,Tackles,93349
15.0,19.0,Clearances,93349
5.0,9.0,Corners,93349
0.0,1.0,Offsides,93349
1.0,2.0,Yellow cards,93349
0.0,1.0,Red cards,93349
16.0,10.0,Fouls conceded,93349
1.0,2.0,Goal,93349
78.0,22.0,Possession %,93344
10.0,7.0,Shots on target,93344
25.0,12.0,Shots,93344
943.0,419.0,Touches,93344
749.0,208.0,Passes,93344
12.0,15.0,Tackles,93344
